File Name,Page Number,Page Link,Extension,Link,Comment,Start Date,Start time,End Time
EFTA00064598.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064598.mp4,"160 SW 2,80",08/09/2019,15:00,16:00
EFTA00064599.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064599.mp4,"160 SW 2,80",08/09/2019,17:00,18:00
EFTA00064600.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064600.mp4,"160 SW 2,80",08/09/2019,19:00,20:00
EFTA00064601.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064601.mp4,"160 SW 2,80",08/09/2019,21:00,22:00
EFTA00064602.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064602.mp4,"160 SW 2,80",08/09/2019,22:00,23:00
EFTA00064603.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064603.mp4,"160 SW 2,80",08/09/2019,23:00,0:00
EFTA00064604.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064604.mp4,"160 SW 2,80",08/10/2019,0:00,1:00
EFTA00064605.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064605.mp4,"160 SW 2,80",08/10/2019,1:00,2:00
EFTA00064606.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064606.mp4,"160 SW 2,80",08/10/2019,2:00,3:00
EFTA00064607.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064607.mp4,"160 SW 2,80",08/10/2019,3:00,4:00
EFTA00064608.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064608.mp4,"160 SW 2,80",08/10/2019,4:00,5:00
EFTA00064609.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064609.mp4,"160 SW 2,80",08/10/2019,5:00,6:00
EFTA00064610.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064610.mp4,"160 SW 2,80",08/10/2019,6:00,7:00
EFTA00064611.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064611.mp4,"160 SW 2,80",08/10/2019,7:00,8:00
EFTA00064612.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064612.mp4,"160 SW 2,80",08/10/2019,8:00,9:00
EFTA00064613.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064613.mp4,"160 SW 2,80",08/10/2019,9:00,10:00
EFTA00064614.mp4,14,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=13,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064614.mp4,"160 SW 2,80",08/10/2019,10:00,11:00
EFTA00068376.m4a,24,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=23,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00068376.m4a,,,,
EFTA00072394.m4a,29,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=28,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072394.m4a,,,,
EFTA00072395.m4a,29,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=28,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072395.m4a,,,,
EFTA00072396.m4a,29,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=28,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072396.m4a,,,,
EFTA00072398.m4a,30,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=29,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072398.m4a,,,,
EFTA00072399.m4a,30,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=29,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072399.m4a,,,,
EFTA00072400.m4a,30,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=29,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072400.m4a,,,,
EFTA00072401.m4a,30,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=29,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072401.m4a,,,,
EFTA00076840.mov,43,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=42,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00076840.mov,,,,
EFTA00083881.m4a,64,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=63,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00083881.m4a,,,,
EFTA00087284.mp4,74,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=73,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087284.mp4,,,,
EFTA00087285.mov,74,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=73,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087285.mov,,,,
EFTA00089243.m4a,80,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=79,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00089243.m4a,,,,
EFTA00090492.m4a,84,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=83,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090492.m4a,,,,
EFTA00093515.m4a,95,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=94,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093515.m4a,,,,
EFTA00093695.mp4,95,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=94,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093695.mp4,,,,
EFTA00093696.mov,95,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=94,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093696.mov,,,,
EFTA00093697.m4v,95,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=94,.m4v,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093697.m4v,,,,
EFTA00096469.m4a,103,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=102,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00096469.m4a,,,,
EFTA00099787.mp4,113,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=112,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00099787.mp4,"160 SW 2,80 (sped up)",08/08/2019,3:00,3:10
EFTA00099789.mp4,113,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=112,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00099789.mp4,"160 SW 2,80 (sped up)",08/10/2019,5:00,5:11
EFTA00102122.mov,122,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=121,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102122.mov,,,,
EFTA00102123.mov,122,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=121,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102123.mov,,,,
EFTA00104842.m4a,130,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=129,.m4a,https://www.justice.gov/epstein/files/DataSet%209/EFTA00104842.m4a,,,,
EFTA00108920.mp4,138,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=137,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108920.mp4,"160 SW 2,80",08/09/2019,17:00,18:00
EFTA00108920.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108920.mp4,"160 SW 2,80",08/09/2019,17:00,18:00
EFTA00108921.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108921.mp4,"160 SW 2,80",08/09/2019,19:00,20:00
EFTA00108922.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108922.mp4,"160 SW 2,80",08/09/2019,21:00,22:00
EFTA00108923.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108923.mp4,"160 SW 2,80",08/09/2019,22:00,23:00
EFTA00108924.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108924.mp4,"160 SW 2,80",08/09/2019,23:00,0:00
EFTA00108925.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108925.mp4,"160 SW 2,80",08/09/2019,0:00,1:00
EFTA00108926.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108926.mp4,"160 SW 2,80",08/09/2019,1:00,2:00
EFTA00108927.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108927.mp4,"160 SW 2,80",08/09/2019,2:00,3:00
EFTA00108928.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108928.mp4,"160 SW 2,80",08/09/2019,3:00,4:00
EFTA00108929.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108929.mp4,"160 SW 2,80",08/09/2019,4:00,5:00
EFTA00108930.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108930.mp4,"160 SW 2,80",08/09/2019,5:00,6:00
EFTA00108931.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108931.mp4,"160 SW 2,80",08/09/2019,6:00,7:00
EFTA00108932.mp4,139,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=138,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108932.mp4,"160 SW 2,80",08/09/2019,7:00,8:00
EFTA00123080.mov,154,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=153,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00123080.mov,,,,
EFTA00123083.mov,154,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=153,.mov,https://www.justice.gov/epstein/files/DataSet%209/EFTA00123083.mov,,,,
EFTA00128448.mp4,164,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=163,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128448.mp4,"150 9S 2,62",07/05/2019,0:13,1:13
EFTA00128449.mp4,164,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=163,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128449.mp4,"150 9S 2,62",07/05/2019,1:13,2:13
EFTA00128450.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128450.mp4,"150 9S 2,62",07/05/2019,2:13,3:13
EFTA00128451.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128451.mp4,"150 9S 2,62",07/05/2019,3:13,4:13
EFTA00128452.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128452.mp4,"150 9S 2,62",07/05/2019,5:13,6:13
EFTA00128453.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128453.mp4,"150 9S 2,62",07/05/2019,6:13,7:13
EFTA00128454.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128454.mp4,"150 9S 2,62",07/05/2019,16:13,17:13
EFTA00128455.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128455.mp4,"150 9S 2,62",07/05/2019,19:13,20:13
EFTA00128456.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128456.mp4,"150 9S 2,62 (first day in fed custody)",07/06/2019,8:00,9:00
EFTA00128457.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128457.mp4,"150 9S 2,62 (first day in fed custody)",07/06/2019,13:00,14:00
EFTA00128458.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128458.mp4,"150 9S 2,62 (first day in fed custody)",07/06/2019,21:00,22:00
EFTA00128459.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128459.mp4,"150 9S 2,62",07/07/2019,0:00,1:00
EFTA00128460.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128460.mp4,"150 9S 2,62",07/07/2019,5:00,6:00
EFTA00128461.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128461.mp4,"150 9S 2,62",07/07/2019,6:00,7:00
EFTA00128462.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128462.mp4,"150 9S 2,62",07/07/2019,11:00,12:00
EFTA00128463.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128463.mp4,"150 9S 2,62",07/07/2019,13:00,14:00
EFTA00128464.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128464.mp4,"150 9S 2,62",07/07/2019,14:00,15:00
EFTA00128465.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128465.mp4,"150 9S 2,62",07/08/2019,4:00,5:00
EFTA00128466.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128466.mp4,"150 9S 2,62",07/08/2019,5:00,6:00
EFTA00128467.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128467.mp4,"150 9S 2,62",07/08/2019,17:00,18:00
EFTA00128468.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128468.mp4,"150 9S 2,62",07/08/2019,22:00,23:00
EFTA00128469.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128469.mp4,"150 9S 2,62",07/08/2019,0:00,1:00
EFTA00128470.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128470.mp4,"150 9S 2,62",07/09/2019,6:00,7:00
EFTA00128471.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128471.mp4,"150 9S 2,62",07/09/2019,7:00,8:00
EFTA00128472.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128472.mp4,"150 9S 2,62",07/09/2019,14:00,15:00
EFTA00128473.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128473.mp4,"150 9S 2,62",07/09/2019,15:00,16:00
EFTA00128474.mp4,165,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=164,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128474.mp4,"150 9S 2,62",07/09/2019,20:00,21:00
EFTA00128475.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128475.mp4,"150 9S 2,62",07/10/2019,0:00,1:00
EFTA00128476.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128476.mp4,"150 9S 2,62",07/10/2019,2:00,3:00
EFTA00128477.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128477.mp4,"150 9S 2,62",07/10/2019,4:00,5:00
EFTA00128478.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128478.mp4,"150 9S 2,62",07/10/2019,5:00,6:00
EFTA00128479.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128479.mp4,"150 9S 2,62",07/10/2019,10:00,11:00
EFTA00128480.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128480.mp4,"150 9S 2,62",07/10/2019,15:00,16:00
EFTA00128481.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128481.mp4,"150 9S 2,62",07/10/2019,16:00,17:00
EFTA00128482.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128482.mp4,"150 9S 2,62",07/10/2019,18:00,19:00
EFTA00128483.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128483.mp4,"150 9S 2,62",07/10/2019,23:00,0:00
EFTA00128484.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128484.mp4,"150 9S 2,62",07/11/2019,1:00,2:00
EFTA00128485.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128485.mp4,"150 9S 2,62",07/12/2019,2:00,3:00
EFTA00128486.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128486.mp4,"150 9S 2,62",07/13/2019,7:00,8:00
EFTA00128487.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128487.mp4,"150 9S 2,62",07/14/2019,12:00,13:00
EFTA00128488.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128488.mp4,"150 9S 2,62",07/15/2019,19:00,20:00
EFTA00128489.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128489.mp4,"150 9S 2,62",07/16/2019,20:00,21:00
EFTA00128490.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128490.mp4,"150 9S 2,62",07/12/2019,4:00,5:00
EFTA00128491.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128491.mp4,"150 9S 2,62",07/12/2019,9:00,10:00
EFTA00128492.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128492.mp4,"150 9S 2,62",07/12/2019,14:00,15:00
EFTA00128493.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128493.mp4,"150 9S 2,62",07/12/2019,17:00,18:00
EFTA00128494.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128494.mp4,"150 9S 2,62",07/12/2019,18:00,19:00
EFTA00128495.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128495.mp4,"150 9S 2,62",07/12/2019,22:00,23:00
EFTA00128496.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128496.mp4,"150 9S 2,62",07/12/2019,23:00,0:00
EFTA00128497.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128497.mp4,"150 9S 2,62",07/13/2019,16:00,17:00
EFTA00128498.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128498.mp4,"150 9S 2,62",07/14/2019,0:00,1:00
EFTA00128499.mp4,166,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=165,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128499.mp4,"150 9S 2,62",07/14/2019,5:00,6:00
EFTA00128500.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128500.mp4,"150 9S 2,62",07/14/2019,6:00,7:00
EFTA00128501.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128501.mp4,"150 9S 2,62",07/14/2019,10:00,11:00
EFTA00128502.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128502.mp4,"150 9S 2,62",07/14/2019,13:00,14:00
EFTA00128503.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128503.mp4,,,,
EFTA00128504.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128504.mp4,,,,
EFTA00128505.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128505.mp4,,,,
EFTA00128506.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128506.mp4,,,,
EFTA00128507.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128507.mp4,,,,
EFTA00128508.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128508.mp4,,,,
EFTA00128509.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128509.mp4,,,,
EFTA00128510.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128510.mp4,,,,
EFTA00128511.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128511.mp4,,,,
EFTA00128512.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128512.mp4,,,,
EFTA00128513.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128513.mp4,,,,
EFTA00128514.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128514.mp4,,,,
EFTA00128515.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128515.mp4,,,,
EFTA00128516.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128516.mp4,,,,
EFTA00128517.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128517.mp4,,,,
EFTA00128518.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128518.mp4,,,,
EFTA00128519.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128519.mp4,,,,
EFTA00128520.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128520.mp4,,,,
EFTA00128521.mp4,167,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files?page=166,.mp4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128521.mp4,"150 9S 2,62 (multiple families?)",07/18/2019,18:00,19:00
